origin,timestamp,on_tour,code
SEP1382,01/24/2014 09:07:55,,YTT
SEP1383,01/24/2014 09:08:05,,XBBFN
SEP1384,01/24/2014 09:08:06,,FABFN
SEP1385,01/24/2014 09:08:12,,FLBFN
SEP1386,01/24/2014 09:08:39,,FVT
IGO0270,01/24/2014 09:08:46,,AEAVVDU
SEP1387,01/24/2014 09:08:54,,FVT
SEP1388,01/24/2014 09:09:16,,HL B
SEP1389,01/24/2014 09:09:34,,FVT
SEP1390,01/24/2014 09:09:35,,FVT
SEP1391,01/24/2014 09:09:39,,FVT
SEP1392,01/24/2014 09:09:57,,FVT
SEP1393,01/24/2014 09:10:01,,FABDA
SEP1394,01/24/2014 09:10:02,,FVT
SEP1395,01/24/2014 09:10:04,,FADA
SEP1396,01/24/2014 09:10:05,,FADA
SEP1397,01/24/2014 09:10:06,,FVTDA
SEP1398,01/24/2014 09:10:07,,RLADA
SEP1399,01/24/2014 09:10:08,,FAADA
SEP1400,01/24/2014 09:10:10,,FFTDA
SEP1401,01/24/2014 09:10:15,,FINDA
SEP1402,01/24/2014 09:10:17,,FVTDA
SEP1403,01/24/2014 09:10:17,,FVTDA
SEP1404,01/24/2014 09:10:17,,FVTDA
SEP1405,01/24/2014 09:10:21,,FVTDA
SEP1406,01/24/2014 09:10:24,,YSI
SEP1407,01/24/2014 09:10:26,,XNFDA
SEP1408,01/24/2014 09:10:38,,CCDT
SEP1409,01/24/2014 09:10:53,,CV WH MAKES ODD VT-ISH NOISES WHENEVER NURSING
SEP1410,01/24/2014 09:11:13,,FISDA
SEP1411,01/24/2014 09:11:13,,FCIDA RS
SEP1412,01/24/2014 09:11:15,,RLADA
SEP1413,01/24/2014 09:11:16,,RLBDA
SEP1414,01/24/2014 09:11:17,,SAS
SEP1415,01/24/2014 09:11:27,,RABQM
SEP1416,01/24/2014 09:11:35,,RABUB
IGO0271,01/24/2014 09:11:36,,AEULOKH
SEP1417,01/24/2014 09:11:37,,MAAQM
SEP1418,01/24/2014 09:11:41,,MLAQM
SEP1419,01/24/2014 09:11:59,,HS BDFFO
SEP1420,01/24/2014 09:12:09,,RLBQM
SEP1421,01/24/2014 09:12:11,,RLBUB
IGO0272,01/24/2014 09:12:13,,PLO YSE 2KH 3DU
IGO0273,01/24/2014 09:12:18,,PKH YSG 2LO 3DU
SEP1422,01/24/2014 09:12:23,,RAVXM
IGO0274,01/24/2014 09:12:23,,PDU YVF 3LOKH
IGO0275,01/24/2014 09:12:25,,AECLOKH
SEP1423,01/24/2014 09:12:27,,RABXM
SEP1424,01/24/2014 09:12:27,,RLBXM
SEP1425,01/24/2014 09:12:30,,FABDA
IGO0276,01/24/2014 09:12:33,,AHFLOKHDU
SEP1426,01/24/2014 09:12:39,,FAADA
SEP1427,01/24/2014 09:12:41,,FCIDA RS
SEP1428,01/24/2014 09:12:50,,RABFN
SEP1429,01/24/2014 09:12:51,,RAAFN
SEP1430,01/24/2014 09:12:52,,FFSDA
SEP1431,01/24/2014 09:12:54,,YSF
SEP1432,01/24/2014 09:12:55,,XHHDA
SEP1433,01/24/2014 09:12:57,,XAAFN
IGO0277,01/24/2014 09:13:00,,AVOLOKH
SEP1434,01/24/2014 09:13:07,,RLAFN
SEP1435,01/24/2014 09:13:10,,RLBFN
SEP1436,01/24/2014 09:13:16,,FCIDA RS
SEP1437,01/24/2014 09:13:27,,RLADA
SEP1438,01/24/2014 09:13:31,,HL F
SEP1439,01/24/2014 09:13:33,,RLBDA
IGO0278,01/24/2014 09:13:45,,AVODTKH
SEP1440,01/24/2014 09:13:46,,RABVE
SEP1441,01/24/2014 09:13:47,,RAAVE
SEP1442,01/24/2014 09:13:50,,RLAVE
SEP1443,01/24/2014 09:13:52,,FLBVE
IGO0279,01/24/2014 09:14:02,,AECKHDT
SEP1444,01/24/2014 09:14:06,,HL
SEP1445,01/24/2014 09:14:07,,FAAFN
IGO0280,01/24/2014 09:14:11,,"CA VV,DU"
SEP1446,01/24/2014 09:14:12,,FCIFN POD
IGO0281,01/24/2014 09:14:22,,APWKHLO
SEP1447,01/24/2014 09:14:33,,RLAFN
IGO0282,01/24/2014 09:14:37,,ASMKHLO
SEP1448,01/24/2014 09:14:52,,RLBFN
IGO0283,01/24/2014 09:14:52,,*N* FIGHT
SEP1449,01/24/2014 09:15:21,,RABXX
IGO0284,01/24/2014 09:15:21,,C DT HELPER TO LO
SEP1450,01/24/2014 09:15:26,,FGTZL
IGO0285,01/24/2014 09:15:35,,C I AM NOT PAYING FULL ATTENTION TO FIGHT. POOP STALKING VV.
SEP1451,01/24/2014 09:15:43,,GHOWHZLQM
SEP1452,01/24/2014 09:15:47,,FFO
SEP1453,01/24/2014 09:15:58,,FVT
IGO0286,01/24/2014 09:15:59,,APWLOKH
SEP1454,01/24/2014 09:16:00,,FVT
SEP1455,01/24/2014 09:16:05,,FVT
SEP1456,01/24/2014 09:16:06,,FVT
SEP1457,01/24/2014 09:16:07,,FVT
SEP1458,01/24/2014 09:16:10,,FVT
SEP1459,01/24/2014 09:16:22,,RFTQM
SEP1460,01/24/2014 09:16:23,,FFO
SEP1461,01/24/2014 09:16:30,,FFO
SEP1462,01/24/2014 09:16:33,,HB
SEP1463,01/24/2014 09:16:33,,FFO
SEP1464,01/24/2014 09:16:37,,FLAQM
SEP1465,01/24/2014 09:16:39,,RAAQM
SEP1466,01/24/2014 09:16:45,,HL
SEP1467,01/24/2014 09:16:47,,RLAQM
SEP1468,01/24/2014 09:17:09,,RLBQM
SEP1469,01/24/2014 09:17:12,,FABQM
SEP1470,01/24/2014 09:17:12,,FAAQM
SEP1471,01/24/2014 09:17:18,,FLAQA
SEP1472,01/24/2014 09:17:20,,RAAQM
SEP1473,01/24/2014 09:17:21,,FLAQM
SEP1474,01/24/2014 09:17:35,,MLBQM
SEP1475,01/24/2014 09:17:42,,HL
SEP1476,01/24/2014 09:17:51,,YTT
SEP1477,01/24/2014 09:17:54,,X
IGO0287,01/24/2014 09:18:24,,PDG YWS 3VVDT
SEP1478,01/24/2014 09:18:25,,HFAI? BBD
SEP1479,01/24/2014 09:18:38,,CF LONG FLAT GREN POD VINE
IGO0288,01/24/2014 09:18:50,,PDT YVF 3VVDG
IGO0289,01/24/2014 09:18:56,,PVV YWS 3DTDG
SEP1480,01/24/2014 09:19:05,,HL I
SEP1481,01/24/2014 09:19:11,,HSAC BD
SEP1482,01/24/2014 09:19:14,,HS D
SEP1483,01/24/2014 09:19:22,,HS BKKD
SEP1484,01/24/2014 09:19:48,,HL
SEP1485,01/24/2014 09:19:52,,SAS
SEP1486,01/24/2014 09:20:27,,FABVE
SEP1487,01/24/2014 09:20:27,,FABON
SEP1488,01/24/2014 09:20:28,,YVF
SEP1489,01/24/2014 09:20:31,,XBBVE
SEP1490,01/24/2014 09:20:32,,XCCON
SEP1491,01/24/2014 09:20:39,,HL
SEP1492,01/24/2014 09:20:59,,AVRDU
SEP1493,01/24/2014 09:21:02,,FAV
SEP1494,01/24/2014 09:21:03,,FBDA
SEP1495,01/24/2014 09:21:05,,FABDA
SEP1496,01/24/2014 09:21:10,,FABLU
SEP1497,01/24/2014 09:21:24,,HFRS I
SEP1498,01/24/2014 09:21:25,,FABDP
SEP1499,01/24/2014 09:21:41,,HC 
SEP1500,01/24/2014 09:21:43,,RLBDP
SEP1501,01/24/2014 09:21:50,,RLBLO
SEP1502,01/24/2014 09:22:52,,HC BIIIIII
SEP1503,01/24/2014 09:22:53,,YFFRS
SEP1504,01/24/2014 09:23:04,,X
SEP1505,01/24/2014 09:23:07,,RLBDA WT
SEP1506,01/24/2014 09:23:10,,SLERS
SEP1507,01/24/2014 09:23:18,,** IGO TYPING HERE
SEP1508,01/24/2014 09:23:30,,MABVR
SEP1509,01/24/2014 09:23:32,,FAAVR
SEP1510,01/24/2014 09:23:34,,FFCVR
SEP1511,01/24/2014 09:23:37,,FLAVR
SEP1512,01/24/2014 09:23:43,,FABPV
SEP1513,01/24/2014 09:23:46,,HB
SEP1514,01/24/2014 09:23:55,,FLBVR
SEP1515,01/24/2014 09:24:02,,RABVE
SEP1516,01/24/2014 09:24:10,,RABVR
SEP1517,01/24/2014 09:24:12,,FLBPV
SEP1518,01/24/2014 09:24:15,,FLBVR
SEP1519,01/24/2014 09:24:56,,HS BBB
SEP1520,01/24/2014 09:24:59,,AGTVROH KST FVA
SEP1521,01/24/2014 09:25:01,,**
SEP1522,01/24/2014 09:25:02,,RABVR
SEP1523,01/24/2014 09:25:04,,RAAVR
SEP1524,01/24/2014 09:25:10,,HX B
SEP1525,01/24/2014 09:25:13,,RCIVR XF
SEP1526,01/24/2014 09:25:17,,RCTVR XF
SEP1527,01/24/2014 09:25:21,,FPBVR
SEP1528,01/24/2014 09:25:25,,FABDG
SEP1529,01/24/2014 09:25:27,,FLAVR
SEP1530,01/24/2014 09:25:28,,FAADG
SEP1531,01/24/2014 09:25:32,,AGTDGOH KST FAV
SEP1532,01/24/2014 09:25:34,,FFCDG
SEP1533,01/24/2014 09:25:38,,RABON
SEP1534,01/24/2014 09:25:42,,RLADG
SEP1535,01/24/2014 09:25:43,,FVT
SEP1536,01/24/2014 09:26:07,,FAADG
SEP1537,01/24/2014 09:26:10,,AGTDGOO FAV
SEP1538,01/24/2014 09:26:14,,FAVVR
SEP1539,01/24/2014 09:26:14,,FFTDG
SEP1540,01/24/2014 09:26:22,,AGTDGOO
SEP1541,01/24/2014 09:26:27,,AARDGOO FAV
SEP1542,01/24/2014 09:26:31,,AGTDGOO FAV
SEP1543,01/24/2014 09:26:34,,AGTDGOH KST D
SEP1544,01/24/2014 09:26:35,,FAVOO
SEP1545,01/24/2014 09:26:40,,FFO
SEP1546,01/24/2014 09:26:46,,HS BD
SEP1547,01/24/2014 09:26:50,,SAS
SEP1548,01/24/2014 09:26:59,,FLADG
SEP1549,01/24/2014 09:27:01,,FLBVR
SEP1550,01/24/2014 09:27:07,,FLBDG
SEP1551,01/24/2014 09:27:21,,RABVR
SEP1552,01/24/2014 09:27:23,,FLBVR
SEP1553,01/24/2014 09:27:36,,FABXJ
SEP1554,01/24/2014 09:27:41,,FLBON
SEP1555,01/24/2014 09:27:42,,**ON
SEP1556,01/24/2014 09:27:45,,FABVR
SEP1557,01/24/2014 09:27:47,,FAAVR
SEP1558,01/24/2014 09:27:53,,RLAVR
SEP1559,01/24/2014 09:27:55,,FAAVR
SEP1560,01/24/2014 09:27:59,,YWS
SEP1561,01/24/2014 09:28:18,,**/SF
SEP1562,01/24/2014 09:28:20,,XHHVR
SEP1563,01/24/2014 09:28:21,,XCCDA
SEP1564,01/24/2014 09:28:25,,AGTVROO FAV
SEP1565,01/24/2014 09:28:27,,RLAVR
SEP1566,01/24/2014 09:28:30,,FAAVR
SEP1567,01/24/2014 09:28:36,,RLAVR
SEP1568,01/24/2014 09:28:40,,FFO
SEP1569,01/24/2014 09:28:41,,HB
SEP1570,01/24/2014 09:28:51,,HH
SEP1571,01/24/2014 09:28:52,,FFO
SEP1572,01/24/2014 09:29:18,,MABVE
SEP1573,01/24/2014 09:29:20,,FLBVE
SEP1574,01/24/2014 09:29:34,,HL
SEP1575,01/24/2014 09:29:43,,FFO
SEP1576,01/24/2014 09:29:46,,HB KK
SEP1577,01/24/2014 09:29:48,,**FFO
SEP1578,01/24/2014 09:29:50,,FFO
SEP1579,01/24/2014 09:30:05,,HX
SEP1580,01/24/2014 09:30:06,,HH
SEP1581,01/24/2014 09:30:07,,FFO
SEP1582,01/24/2014 09:30:12,,SAS
SEP1583,01/24/2014 09:30:15,,FVT
SEP1584,01/24/2014 09:30:27,,YWP
SEP1585,01/24/2014 09:30:34,,XCCTJ
SEP1586,01/24/2014 09:30:39,,HB K
SEP1587,01/24/2014 09:30:48,,HX
SEP1588,01/24/2014 09:30:54,,CF POD?
SEP1589,01/24/2014 09:31:13,,HB KB
SEP1590,01/24/2014 09:31:14,,FABVE
SEP1591,01/24/2014 09:31:18,,MLBVE
SEP1592,01/24/2014 09:31:23,,FABVE
SEP1593,01/24/2014 09:31:32,,HS B
SEP1594,01/24/2014 09:31:33,,SAS
SEP1595,01/24/2014 09:31:50,,HS BD
SEP1596,01/24/2014 09:31:54,,FLBVE
SEP1597,01/24/2014 09:31:59,,HL
SEP1598,01/24/2014 09:32:22,,HL
SEP1599,01/24/2014 09:32:29,,HL
SEP1600,01/24/2014 09:32:52,,YVF
SEP1601,01/24/2014 09:33:02,,XCCUB
SEP1602,01/24/2014 09:33:04,,SAS
SEP1603,01/24/2014 09:33:26,,RABDQ
SEP1604,01/24/2014 09:33:28,,HL
SEP1605,01/24/2014 09:33:31,,FLBDQ
SEP1606,01/24/2014 09:33:37,,HL
SEP1607,01/24/2014 09:33:44,,AVS FAV
SEP1608,01/24/2014 09:34:02,,PDQ YVF 3WH
SEP1609,01/24/2014 09:34:30,,FABVE
SEP1610,01/24/2014 09:34:31,,FAAVE
SEP1611,01/24/2014 09:34:34,,FCIVE SK
SEP1612,01/24/2014 09:34:37,,***LO
SEP1613,01/24/2014 09:34:39,,***LO
SEP1614,01/24/2014 09:34:39,,
SEP1615,01/24/2014 09:34:44,,FLALO
SEP1616,01/24/2014 09:34:48,,FABUB
SEP1617,01/24/2014 09:34:49,,AES
SEP1618,01/24/2014 09:34:50,,RAALO
SEP1619,01/24/2014 09:34:50,,AESPVVV
SEP1620,01/24/2014 09:34:50,,AITPVVV
SEP1621,01/24/2014 09:34:50,,C NURSING TANTRUM
SEP1622,01/24/2014 09:35:14,,SAM
SEP1623,01/24/2014 09:35:16,,RLALO
SEP1624,01/24/2014 09:35:21,,RLBLO
SEP1625,01/24/2014 09:35:24,,FLBUB
SEP1626,01/24/2014 09:35:32,,FABXX
SEP1627,01/24/2014 09:35:36,,FAAXX
SEP1628,01/24/2014 09:35:37,,RLAXX
SEP1629,01/24/2014 09:35:39,,RLBXX
SEP1630,01/24/2014 09:35:41,,HL
SEP1631,01/24/2014 09:35:44,,AVG
SEP1632,01/24/2014 09:35:47,,SAS
SEP1633,01/24/2014 09:35:50,,SAM
SEP1634,01/24/2014 09:35:57,,***PCKJ
SEP1635,01/24/2014 09:35:58,,HB
SEP1636,01/24/2014 09:36:01,,SAS
SEP1637,01/24/2014 09:36:06,,*N* ASDPCKJ
SEP1638,01/24/2014 09:36:08,,RABUB
SEP1639,01/24/2014 09:36:09,,RAAUB
SEP1640,01/24/2014 09:36:10,,RLAUB
SEP1641,01/24/2014 09:36:12,,RABVE
SEP1642,01/24/2014 09:36:13,,RAAVE
SEP1643,01/24/2014 09:36:15,,RLAVE
SEP1644,01/24/2014 09:36:20,,RABKJ
SEP1645,01/24/2014 09:36:21,,RAAKJ
SEP1646,01/24/2014 09:36:26,,FFSKJ
SEP1647,01/24/2014 09:36:32,,RPBKJ
SEP1648,01/24/2014 09:36:33,,SAS
SEP1649,01/24/2014 09:36:34,,FVT
SEP1650,01/24/2014 09:36:35,,SAS
SEP1651,01/24/2014 09:36:39,,RLBUB
SEP1652,01/24/2014 09:36:40,,RLBVE
SEP1653,01/24/2014 09:36:50,,RLAKJ
SEP1654,01/24/2014 09:36:52,,RLBKJ
SEP1655,01/24/2014 09:36:53,,SAS
SEP1656,01/24/2014 09:37:01,,FFO
SEP1657,01/24/2014 09:37:05,,SAS
SEP1658,01/24/2014 09:37:14,,FABNC
SEP1659,01/24/2014 09:37:16,,FLBNC
SEP1660,01/24/2014 09:37:19,,HL F
SEP1661,01/24/2014 09:37:40,,HC LI
SEP1662,01/24/2014 09:37:54,,FABNC
SEP1663,01/24/2014 09:37:56,,Y
SEP1664,01/24/2014 09:37:58,,FLBNC
SEP1665,01/24/2014 09:38:02,,*N* YTT
SEP1666,01/24/2014 09:38:03,,X
SEP1667,01/24/2014 09:38:26,,*N* MISSED YS WHILE SEP AWAY
SEP1668,01/24/2014 09:38:54,,HL I
SEP1669,01/24/2014 09:39:34,,HC I
SEP1670,01/24/2014 09:39:34,,OVP
SEP1671,01/24/2014 09:39:36,,*
SEP1672,01/24/2014 09:39:37,,IVP
SEP1673,01/24/2014 09:39:55,,FABX9
SEP1674,01/24/2014 09:39:58,,AVW
SEP1675,01/24/2014 09:40:03,,FAAX9
SEP1676,01/24/2014 09:40:04,,FLAX9
SEP1677,01/24/2014 09:40:08,,FLBX9
SEP1678,01/24/2014 09:40:10,,FABXX
SEP1679,01/24/2014 09:40:18,,SLBXX
SEP1680,01/24/2014 09:40:22,,YVF
SEP1681,01/24/2014 09:40:28,,XBBXX
SEP1682,01/24/2014 09:40:30,,XCCLO
SEP1683,01/24/2014 09:40:34,,XCCX1
SEP1684,01/24/2014 09:40:35,,HL
SEP1685,01/24/2014 09:40:36,,AES
SEP1686,01/24/2014 09:40:37,,HL
SEP1687,01/24/2014 09:40:40,,HC F
SEP1688,01/24/2014 09:40:44,,**HFLC
SEP1689,01/24/2014 09:40:47,,*N* STELC WT
SEP1690,01/24/2014 09:40:50,,HFLC
SEP1691,01/24/2014 09:40:51,,OVP
SEP1692,01/24/2014 09:41:22,,*XX=DP
SEP1693,01/24/2014 09:41:27,,*N* AES=AESDP
SEP1694,01/24/2014 09:41:48,,*X1=UB
SEP1695,01/24/2014 09:41:51,,IVP
SEP1696,01/24/2014 09:41:52,,HC D
SEP1697,01/24/2014 09:41:53,,AVY
SEP1698,01/24/2014 09:41:53,,AES
SEP1699,01/24/2014 09:41:55,,OVP
SEP1700,01/24/2014 09:42:16,,IVP
SEP1701,01/24/2014 09:42:19,,HFLC FD
SEP1702,01/24/2014 09:42:27,,**DEL
SEP1703,01/24/2014 09:42:29,,**DEL
SEP1704,01/24/2014 09:42:33,,O
SEP1705,01/24/2014 09:42:47,,CL DSH
SEP1706,01/24/2014 09:42:50,,I
SEP1707,01/24/2014 09:42:51,,IVP
SEP1708,01/24/2014 09:42:52,,Y
SEP1709,01/24/2014 09:42:56,,X
SEP1710,01/24/2014 09:43:00,,*N* YFFLF
SEP1711,01/24/2014 09:43:04,,*DEL
SEP1712,01/24/2014 09:43:07,,*N* YFFLC
SEP1713,01/24/2014 09:43:23,,*DEL ANDDEL I IVP
SEP1714,01/24/2014 09:43:25,,I
SEP1715,01/24/2014 09:43:28,,*N* YNA XNA
SEP1716,01/24/2014 09:43:36,,IVP
SEP1717,01/24/2014 09:43:41,,FABXJ
SEP1718,01/24/2014 09:43:45,,SAS
SEP1719,01/24/2014 09:43:51,,RLBXJ
SEP1720,01/24/2014 09:44:04,,OVP
SEP1721,01/24/2014 09:44:37,,C XAAUB
SEP1722,01/24/2014 09:44:41,,MVTUB
SEP1723,01/24/2014 09:44:48,,MPWUB
SEP1724,01/24/2014 09:44:58,,FLAUB
SEP1725,01/24/2014 09:45:11,,XWXF L
SEP1726,01/24/2014 09:45:17,,RABON
SEP1727,01/24/2014 09:45:22,,YFW
SEP1728,01/24/2014 09:45:28,,XBBUBXB
SEP1729,01/24/2014 09:45:37,,RLBUB
SEP1730,01/24/2014 09:46:05,,RABXJ
SEP1731,01/24/2014 09:46:31,,OVP
SEP1732,01/24/2014 09:46:51,,O
SEP1733,01/24/2014 09:47:31,,I
SEP1734,01/24/2014 09:47:31,,IVP WT
SEP1735,01/24/2014 09:47:31,,FCIFY LC
SEP1736,01/24/2014 09:47:33,,RLAXX
SEP1737,01/24/2014 09:47:49,,OVP
SEP1738,01/24/2014 09:47:54,,YNA
SEP1739,01/24/2014 09:48:08,,IVP
SEP1740,01/24/2014 09:48:13,,XCCXX
SEP1741,01/24/2014 09:48:17,,RABUB
SEP1742,01/24/2014 09:48:19,,RAAUB
SEP1743,01/24/2014 09:48:23,,HFLC B
SEP1744,01/24/2014 09:48:25,,RLAUB
SEP1745,01/24/2014 09:48:26,,RLBUB
SEP1746,01/24/2014 09:48:34,,HC B
SEP1747,01/24/2014 09:48:34,,OVP
SEP1748,01/24/2014 09:48:43,,IVP
SEP1749,01/24/2014 09:48:48,,RABKJ
SEP1750,01/24/2014 09:48:49,,OVP
SEP1751,01/24/2014 09:49:22,,IVP
SEP1752,01/24/2014 09:49:30,,HC B
SEP1753,01/24/2014 09:49:33,,OVP
SEP1754,01/24/2014 09:49:43,,IVP
SEP1755,01/24/2014 09:49:44,,HC D
SEP1756,01/24/2014 09:50:13,,IVP
SEP1757,01/24/2014 09:50:21,,HFLC B
SEP1758,01/24/2014 09:50:23,,YFFLC
SEP1759,01/24/2014 09:50:26,,XBBKJUB
SEP1760,01/24/2014 09:50:28,,RABUB
SEP1761,01/24/2014 09:50:33,,RLBKJ
SEP1762,01/24/2014 09:51:11,,HC BII
SEP1763,01/24/2014 09:51:12,,OVP
SEP1764,01/24/2014 09:51:15,,IVP
SEP1765,01/24/2014 09:51:18,,RLBUB
SEP1766,01/24/2014 09:51:31,,HC ID
SEP1767,01/24/2014 09:52:07,,HFLC BD
SEP1768,01/24/2014 09:52:08,,FFO
SEP1769,01/24/2014 09:52:40,,HL
SEP1770,01/24/2014 09:52:41,,SAS
SEP1771,01/24/2014 09:52:46,,RABUB
SEP1772,01/24/2014 09:52:52,,RVTUB
SEP1773,01/24/2014 09:52:53,,YTT
SEP1774,01/24/2014 09:52:54,,XBBUB
SEP1775,01/24/2014 09:52:55,,FAAUB
SEP1776,01/24/2014 09:52:57,,FVTU
SEP1777,01/24/2014 09:53:00,,RVTUB
SEP1778,01/24/2014 09:53:02,,FPWUB
SEP1779,01/24/2014 09:53:17,,RABMR
SEP1780,01/24/2014 09:53:19,,RLBMR
SEP1781,01/24/2014 09:53:22,,FVTUB
SEP1782,01/24/2014 09:53:24,,FLAUB
SEP1783,01/24/2014 09:53:25,,FABMR
SEP1784,01/24/2014 09:53:31,,FAAMR
SEP1785,01/24/2014 09:53:32,,FVTMR
SEP1786,01/24/2014 09:53:34,,FLBUB
SEP1787,01/24/2014 09:53:38,,MLAMR
SEP1788,01/24/2014 09:53:43,,MLBMR
SEP1789,01/24/2014 09:54:32,,O
SEP1790,01/24/2014 09:55:03,,I
SEP1791,01/24/2014 09:55:10,,RALNC
SEP1792,01/24/2014 09:55:12,,RVTNC
SEP1793,01/24/2014 09:55:16,,RPLNC
SEP1794,01/24/2014 09:55:25,,YSP
SEP1795,01/24/2014 09:55:32,,XAANC
SEP1796,01/24/2014 09:56:16,,SAS
SEP1797,01/24/2014 09:56:29,,SPX
SEP1798,01/24/2014 09:56:30,,SPS
SEP1799,01/24/2014 09:56:35,,OVP
SEP1800,01/24/2014 09:57:15,,IVP
SEP1801,01/24/2014 09:57:19,,OVP
SEP1802,01/24/2014 09:57:20,,IVP
SEP1803,01/24/2014 09:57:24,,OVP
SEP1804,01/24/2014 09:57:30,,HL
SEP1805,01/24/2014 09:57:38,,HL
SEP1806,01/24/2014 09:57:54,,YFILF
SEP1807,01/24/2014 09:58:00,,X
SEP1808,01/24/2014 09:58:22,,HC L
SEP1809,01/24/2014 09:58:30,,HL
SEP1810,01/24/2014 09:58:34,,HL
SEP1811,01/24/2014 09:58:52,,
SEP1812,01/24/2014 09:58:53,,HL
SEP1813,01/24/2014 09:59:05,,HL
SEP1814,01/24/2014 09:59:05,,OVP
SEP1815,01/24/2014 09:59:08,,IVP
SEP1816,01/24/2014 09:59:19,,FVT
SEP1817,01/24/2014 09:59:22,,FABX1
SEP1818,01/24/2014 09:59:26,,FAAX1
SEP1819,01/24/2014 09:59:30,,FALX1
SEP1820,01/24/2014 09:59:32,,OVP
SEP1821,01/24/2014 10:00:11,,IVP WT
SEP1822,01/24/2014 10:00:11,,FINDA
SEP1823,01/24/2014 10:00:13,,RMMDA
SEP1824,01/24/2014 10:00:15,,FVTDA
SEP1825,01/24/2014 10:00:24,,YSI
SEP1826,01/24/2014 10:00:26,,NFDA
SEP1827,01/24/2014 10:00:28,,RMODA
SEP1828,01/24/2014 10:00:40,,FISDA
SEP1829,01/24/2014 10:00:43,,SAS
SEP1830,01/24/2014 10:00:44,,RLADA
SEP1831,01/24/2014 10:00:47,,RLBDA
SEP1832,01/24/2014 10:00:52,,SAS
SEP1833,01/24/2014 10:00:59,,CL SUPERSLOANEA
SEP1834,01/24/2014 10:01:01,,RABDT
SEP1835,01/24/2014 10:01:04,,RAADT
SEP1836,01/24/2014 10:01:13,,RLBDT
SEP1837,01/24/2014 10:01:17,,FAADA
SEP1838,01/24/2014 10:01:17,,SAS
SEP1839,01/24/2014 10:01:19,,FFCDT
SEP1840,01/24/2014 10:01:24,,FABDT
SEP1841,01/24/2014 10:01:26,,RLBDT
SEP1842,01/24/2014 10:01:26,,SAS
SEP1843,01/24/2014 10:01:28,,FLBDA
SEP1844,01/24/2014 10:01:29,,RABDA
SEP1845,01/24/2014 10:01:33,,MAADA
SEP1846,01/24/2014 10:01:33,,FPBDA
SEP1847,01/24/2014 10:01:38,,SPX
SEP1848,01/24/2014 10:01:42,,SPS
SEP1849,01/24/2014 10:01:43,,HL
SEP1850,01/24/2014 10:01:53,,RMMDA
SEP1851,01/24/2014 10:02:17,,RMODA
SEP1852,01/24/2014 10:02:32,,SPX
SEP1853,01/24/2014 10:02:49,,SPS
SEP1854,01/24/2014 10:02:50,,SAS
SEP1855,01/24/2014 10:02:51,,YWM/SF
SEP1856,01/24/2014 10:02:54,,XHHDA
SEP1857,01/24/2014 10:02:56,,XCCFN
SEP1858,01/24/2014 10:03:54,,SPX
SEP1859,01/24/2014 10:03:56,,SAS
SEP1860,01/24/2014 10:04:04,,SPS
SEP1861,01/24/2014 10:04:05,,SPX
SEP1862,01/24/2014 10:04:15,,SPS
SEP1863,01/24/2014 10:04:15,,SAS
SEP1864,01/24/2014 10:05:12,,SAS
SEP1865,01/24/2014 10:05:24,,YWP
SEP1866,01/24/2014 10:05:26,,XHHDA
SEP1867,01/24/2014 10:05:28,,XCCFN
SEP1868,01/24/2014 10:05:32,,RABFN
SEP1869,01/24/2014 10:05:36,,RRLBFN
SEP1870,01/24/2014 10:05:36,,SAS
SEP1871,01/24/2014 10:05:40,,RABFN
SEP1872,01/24/2014 10:05:42,,RAAFN
SEP1873,01/24/2014 10:05:46,,RFIFN
SEP1874,01/24/2014 10:05:51,, VTFN
SEP1875,01/24/2014 10:06:06,,FPIFN
SEP1876,01/24/2014 10:06:07,,RFIFN
SEP1877,01/24/2014 10:06:26,,RFTFN
SEP1878,01/24/2014 10:06:34,,RPBFN
SEP1879,01/24/2014 10:06:44,,RPBFN
SEP1880,01/24/2014 10:06:52,,FPIFN
SEP1881,01/24/2014 10:07:14,,RPIFN
SEP1882,01/24/2014 10:07:21,,MPWFN
SEP1883,01/24/2014 10:07:51,,YSP
SEP1884,01/24/2014 10:07:53,,XHHFN
SEP1885,01/24/2014 10:07:55,,XHHDA
SEP1886,01/24/2014 10:09:05,,FPWFN
SEP1887,01/24/2014 10:09:06,,FLADA
SEP1888,01/24/2014 10:09:08,,FPLFN
SEP1889,01/24/2014 10:09:19,,FFO
SEP1890,01/24/2014 10:09:25,,FFO
SEP1891,01/24/2014 10:09:29,,SAS
SEP1892,01/24/2014 10:09:35,,SAS
SEP1893,01/24/2014 10:09:47,,RLAFN
SEP1894,01/24/2014 10:09:48,,SAS
SEP1895,01/24/2014 10:09:51,,FAAFN
SEP1896,01/24/2014 10:09:56,,SPX
SEP1897,01/24/2014 10:09:56,,SPS
SEP1898,01/24/2014 10:10:15,,MPPFN
SEP1899,01/24/2014 10:10:21,,MPBFN
SEP1900,01/24/2014 10:10:21,,YSP
SEP1901,01/24/2014 10:10:23,,XHHFN
SEP1902,01/24/2014 10:10:27,,XAADA
SEP1903,01/24/2014 10:10:28,,FAADA
SEP1904,01/24/2014 10:11:10,,FLADA
SEP1905,01/24/2014 10:11:11,,SPS
SEP1906,01/24/2014 10:11:14,,FPBFN
SEP1907,01/24/2014 10:11:16,,MPWFN
SEP1908,01/24/2014 10:11:23,,RABUB
